position,gene,element
1623,AT5G03260,no
1624,AT5G03260,no
1625,AT5G03260,no
1626,AT5G03260,no
1627,AT5G03260,no
1628,AT5G03260,no
1629,AT5G03260,no
1630,AT5G03260,no
1631,AT5G03260,no
1632,AT5G03260,no
1633,AT5G03260,no
1634,AT5G03260,no
1635,AT5G03260,no
1636,AT5G03260,no
1637,AT5G03260,no
1638,AT5G03260,no
1639,AT5G03260,no
1640,AT5G03260,no
1641,AT5G03260,no
1642,AT5G03260,no
1643,AT5G03260,no
1644,AT5G03260,no
1645,AT5G03260,no
1646,AT5G03260,no
1647,AT5G03260,no
1648,AT5G03260,no
1649,AT5G03260,no
1650,AT5G03260,no
1651,AT5G03260,no
1652,AT5G03260,no
1653,AT5G03260,no
1654,AT5G03260,no
1655,AT5G03260,no
1656,AT5G03260,no
1657,AT5G03260,no
1658,AT5G03260,no
1659,AT5G03260,no
1660,AT5G03260,no
1661,AT5G03260,no
1662,AT5G03260,no
1663,AT5G03260,no
1664,AT5G03260,no
1665,AT5G03260,no
1666,AT5G03260,no
1667,AT5G03260,no
1668,AT5G03260,no
1669,AT5G03260,no
1670,AT5G03260,no
1671,AT5G03260,no
1672,AT5G03260,no
1673,AT5G03260,no
1674,AT5G03260,no
1675,AT5G03260,no
1676,AT5G03260,no
1677,AT5G03260,no
1678,AT5G03260,no
1679,AT5G03260,no
1680,AT5G03260,no
1681,AT5G03260,no
1682,AT5G03260,no
1683,AT5G03260,no
1684,AT5G03260,no
1685,AT5G03260,no
1686,AT5G03260,no
1687,AT5G03260,no
1688,AT5G03260,no
1689,AT5G03260,no
1690,AT5G03260,no
1691,AT5G03260,no
1692,AT5G03260,no
1693,AT5G03260,no
1694,AT5G03260,no
1695,AT5G03260,no
1696,AT5G03260,no
1697,AT5G03260,no
1698,AT5G03260,no
1699,AT5G03260,no
1700,AT5G03260,no
1701,AT5G03260,no
1702,AT5G03260,no
1703,AT5G03260,no
1704,AT5G03260,no
1705,AT5G03260,no
1706,AT5G03260,no
1707,AT5G03260,no
1708,AT5G03260,no
1709,AT5G03260,no
1710,AT5G03260,no
1711,AT5G03260,no
1712,AT5G03260,no
1713,AT5G03260,no
1714,AT5G03260,no
1715,AT5G03260,no
1716,AT5G03260,no
1717,AT5G03260,no
1718,AT5G03260,no
1719,AT5G03260,no
1720,AT5G03260,no
1721,AT5G03260,no
1722,AT5G03260,no
1723,AT5G03260,no
1724,AT5G03260,no
1725,AT5G03260,no
1726,AT5G03260,no
1727,AT5G03260,no
1728,AT5G03260,no
1729,AT5G03260,no
1730,AT5G03260,no
1731,AT5G03260,no
1732,AT5G03260,no
1733,AT5G03260,no
1734,AT5G03260,no
1735,AT5G03260,no
1736,AT5G03260,no
1737,AT5G03260,no
1738,AT5G03260,no
1739,AT5G03260,no
1740,AT5G03260,no
1741,AT5G03260,no
1742,AT5G03260,no
1743,AT5G03260,no
1744,AT5G03260,no
1745,AT5G03260,no
1746,AT5G03260,no
1747,AT5G03260,no
1748,AT5G03260,no
1749,AT5G03260,no
1750,AT5G03260,no
1751,AT5G03260,no
1752,AT5G03260,no
1753,AT5G03260,no
1754,AT5G03260,no
1755,AT5G03260,no
1756,AT5G03260,no
1757,AT5G03260,no
1758,AT5G03260,no
1759,AT5G03260,no
1760,AT5G03260,no
1761,AT5G03260,no
1762,AT5G03260,no
1763,AT5G03260,no
1764,AT5G03260,no
1765,AT5G03260,no
1766,AT5G03260,no
1767,AT5G03260,no
1768,AT5G03260,no
1769,AT5G03260,no
1770,AT5G03260,no
1771,AT5G03260,no
1772,AT5G03260,no
1773,AT5G03260,no
1774,AT5G03260,no
1775,AT5G03260,no
1776,AT5G03260,no
1777,AT5G03260,no
1778,AT5G03260,no
1779,AT5G03260,no
1780,AT5G03260,no
1781,AT5G03260,no
1782,AT5G03260,no
1783,AT5G03260,no
1784,AT5G03260,no
1785,AT5G03260,no
1786,AT5G03260,no
1787,AT5G03260,no
1788,AT5G03260,no
1789,AT5G03260,no
1790,AT5G03260,no
1791,AT5G03260,no
1792,AT5G03260,no
1793,AT5G03260,no
1794,AT5G03260,no
1795,AT5G03260,no
1796,AT5G03260,no
1797,AT5G03260,no
1798,AT5G03260,no
1799,AT5G03260,no
1800,AT5G03260,no
1801,AT5G03260,no
1802,AT5G03260,no
1803,AT5G03260,no
1804,AT5G03260,no
1805,AT5G03260,no
1806,AT5G03260,no
1807,AT5G03260,no
1808,AT5G03260,no
1809,AT5G03260,no
1810,AT5G03260,no
1811,AT5G03260,no
1812,AT5G03260,no
1813,AT5G03260,no
1814,AT5G03260,no
1815,AT5G03260,no
1816,AT5G03260,no
1817,AT5G03260,no
1818,AT5G03260,no
1819,AT5G03260,no
1820,AT5G03260,no
1821,AT5G03260,no
1822,AT5G03260,no
1823,AT5G03260,no
1824,AT5G03260,no
1825,AT5G03260,no
1826,AT5G03260,no
1827,AT5G03260,no
1828,AT5G03260,no
1829,AT5G03260,no
1830,AT5G03260,no
1831,AT5G03260,no
1832,AT5G03260,no
1833,AT5G03260,no
1834,AT5G03260,no
1835,AT5G03260,no
1836,AT5G03260,no
1837,AT5G03260,no
1838,AT5G03260,no
1839,AT5G03260,no
1840,AT5G03260,no
1841,AT5G03260,no
1842,AT5G03260,no
1843,AT5G03260,no
1844,AT5G03260,no
1845,AT5G03260,no
1846,AT5G03260,no
1847,AT5G03260,no
1848,AT5G03260,no
1849,AT5G03260,no
1850,AT5G03260,no
1851,AT5G03260,no
1852,AT5G03260,no
1853,AT5G03260,no
1854,AT5G03260,no
1855,AT5G03260,no
1856,AT5G03260,no
1857,AT5G03260,no
1858,AT5G03260,no
1859,AT5G03260,no
1860,AT5G03260,no
1861,AT5G03260,no
1862,AT5G03260,no
1863,AT5G03260,no
1864,AT5G03260,no
1865,AT5G03260,no
1866,AT5G03260,no
1867,AT5G03260,no
1868,AT5G03260,no
1869,AT5G03260,no
1870,AT5G03260,no
1871,AT5G03260,no
1872,AT5G03260,no
1873,AT5G03260,no
1874,AT5G03260,no
1875,AT5G03260,no
1876,AT5G03260,no
1877,AT5G03260,no
1878,AT5G03260,no
1879,AT5G03260,no
1880,AT5G03260,no
1881,AT5G03260,no
1882,AT5G03260,no
1883,AT5G03260,no
1884,AT5G03260,no
1885,AT5G03260,no
1886,AT5G03260,no
1887,AT5G03260,no
1888,AT5G03260,no
1889,AT5G03260,no
1890,AT5G03260,no
1891,AT5G03260,no
1892,AT5G03260,no
1893,AT5G03260,no
1894,AT5G03260,no
1895,AT5G03260,no
1896,AT5G03260,no
1897,AT5G03260,no
1898,AT5G03260,no
1899,AT5G03260,no
1900,AT5G03260,no
1901,AT5G03260,no
1902,AT5G03260,no
1903,AT5G03260,no
1904,AT5G03260,no
1905,AT5G03260,no
1906,AT5G03260,no
1907,AT5G03260,no
1908,AT5G03260,no
1909,AT5G03260,no
1910,AT5G03260,no
1911,AT5G03260,no
1912,AT5G03260,no
1913,AT5G03260,no
1914,AT5G03260,no
1915,AT5G03260,no
1916,AT5G03260,no
1917,AT5G03260,no
1918,AT5G03260,no
1919,AT5G03260,no
1920,AT5G03260,no
1921,AT5G03260,no
1922,AT5G03260,no
1923,AT5G03260,no
1924,AT5G03260,no
1925,AT5G03260,no
1926,AT5G03260,no
1927,AT5G03260,no
1928,AT5G03260,no
1929,AT5G03260,no
1930,AT5G03260,no
1931,AT5G03260,no
1932,AT5G03260,no
1933,AT5G03260,no
1934,AT5G03260,no
1935,AT5G03260,no
1936,AT5G03260,no
1937,AT5G03260,no
1938,AT5G03260,no
1939,AT5G03260,no
1940,AT5G03260,no
1941,AT5G03260,no
1942,AT5G03260,no
1943,AT5G03260,no
1944,AT5G03260,no
1945,AT5G03260,no
1946,AT5G03260,no
1947,AT5G03260,no
1948,AT5G03260,no
1949,AT5G03260,no
1950,AT5G03260,no
1951,AT5G03260,no
1952,AT5G03260,no
1953,AT5G03260,no
1954,AT5G03260,no
1955,AT5G03260,no
1956,AT5G03260,no
1957,AT5G03260,no
1958,AT5G03260,no
1959,AT5G03260,no
1960,AT5G03260,no
1961,AT5G03260,no
1962,AT5G03260,no
1963,AT5G03260,no
1964,AT5G03260,no
1965,AT5G03260,no
1966,AT5G03260,no
1967,AT5G03260,no
1968,AT5G03260,no
1969,AT5G03260,no
1970,AT5G03260,no
1971,AT5G03260,no
1972,AT5G03260,no
1973,AT5G03260,no
1974,AT5G03260,no
1975,AT5G03260,no
1976,AT5G03260,no
1977,AT5G03260,no
1978,AT5G03260,no
1979,AT5G03260,no
1980,AT5G03260,no
1981,AT5G03260,no
1982,AT5G03260,no
1983,AT5G03260,no
1984,AT5G03260,no
1985,AT5G03260,no
1986,AT5G03260,no
1987,AT5G03260,no
1988,AT5G03260,no
1989,AT5G03260,no
1990,AT5G03260,no
1991,AT5G03260,no
1992,AT5G03260,no
1993,AT5G03260,no
1994,AT5G03260,no
1995,AT5G03260,no
1996,AT5G03260,no
1997,AT5G03260,no
1998,AT5G03260,no
1999,AT5G03260,no
2000,AT5G03260,no
2001,AT5G03260,no
2002,AT5G03260,no
2003,AT5G03260,no
2004,AT5G03260,no
2005,AT5G03260,no
2006,AT5G03260,no
2007,AT5G03260,no
2008,AT5G03260,no
2009,AT5G03260,no
2010,AT5G03260,no
2011,AT5G03260,no
2012,AT5G03260,no
2013,AT5G03260,no
2014,AT5G03260,no
2015,AT5G03260,no
2016,AT5G03260,no
2017,AT5G03260,no
2018,AT5G03260,no
2019,AT5G03260,no
2020,AT5G03260,no
2021,AT5G03260,no
2022,AT5G03260,no
2023,AT5G03260,no
2024,AT5G03260,no
2025,AT5G03260,no
2026,AT5G03260,no
2027,AT5G03260,no
2028,AT5G03260,no
2029,AT5G03260,no
2030,AT5G03260,no
2031,AT5G03260,no
2032,AT5G03260,no
2033,AT5G03260,no
2034,AT5G03260,no
2035,AT5G03260,no
2036,AT5G03260,no
2037,AT5G03260,no
2038,AT5G03260,no
2039,AT5G03260,no
2040,AT5G03260,no
2041,AT5G03260,no
2042,AT5G03260,no
2043,AT5G03260,no
2044,AT5G03260,no
2045,AT5G03260,no
2046,AT5G03260,no
2047,AT5G03260,no
2048,AT5G03260,no
2049,AT5G03260,no
2050,AT5G03260,no
2051,AT5G03260,no
2052,AT5G03260,no
2053,AT5G03260,no
2054,AT5G03260,no
2055,AT5G03260,no
2056,AT5G03260,no
2057,AT5G03260,no
2058,AT5G03260,no
2059,AT5G03260,no
2060,AT5G03260,no
2061,AT5G03260,no
2062,AT5G03260,no
2063,AT5G03260,no
2064,AT5G03260,no
2065,AT5G03260,no
2066,AT5G03260,no
2067,AT5G03260,no
2068,AT5G03260,no
2069,AT5G03260,no
2070,AT5G03260,no
2071,AT5G03260,no
2072,AT5G03260,no
2073,AT5G03260,no
2074,AT5G03260,no
2075,AT5G03260,no
2076,AT5G03260,no
2077,AT5G03260,no
2078,AT5G03260,no
2079,AT5G03260,no
2080,AT5G03260,no
2081,AT5G03260,no
2082,AT5G03260,no
2083,AT5G03260,no
2084,AT5G03260,no
2085,AT5G03260,no
2086,AT5G03260,no
2087,AT5G03260,no
2088,AT5G03260,no
2089,AT5G03260,no
2090,AT5G03260,no
2091,AT5G03260,no
2092,AT5G03260,no
2093,AT5G03260,no
2094,AT5G03260,no
2095,AT5G03260,no
2096,AT5G03260,no
2097,AT5G03260,no
2098,AT5G03260,no
2099,AT5G03260,no
2100,AT5G03260,no
2101,AT5G03260,no
2102,AT5G03260,no
2103,AT5G03260,no
2104,AT5G03260,no
2105,AT5G03260,no
2106,AT5G03260,no
2107,AT5G03260,no
2108,AT5G03260,no
2109,AT5G03260,no
2110,AT5G03260,no
2111,AT5G03260,no
2112,AT5G03260,no
2113,AT5G03260,no
2114,AT5G03260,no
2115,AT5G03260,no
2116,AT5G03260,no
2117,AT5G03260,no
2118,AT5G03260,no
2119,AT5G03260,no
2120,AT5G03260,no
2121,AT5G03260,no
2122,AT5G03260,no
2123,AT5G03260,no
2124,AT5G03260,no
2125,AT5G03260,no
2126,AT5G03260,no
2127,AT5G03260,no
2128,AT5G03260,no
2129,AT5G03260,no
2130,AT5G03260,no
2131,AT5G03260,no
2132,AT5G03260,no
2133,AT5G03260,no
2134,AT5G03260,no
2135,AT5G03260,no
2136,AT5G03260,no
2137,AT5G03260,no
2138,AT5G03260,no
2139,AT5G03260,no
2140,AT5G03260,no
2141,AT5G03260,no
2142,AT5G03260,no
2143,AT5G03260,no
2144,AT5G03260,no
2145,AT5G03260,no
2146,AT5G03260,no
2147,AT5G03260,no
2148,AT5G03260,no
2149,AT5G03260,no
2150,AT5G03260,no
2151,AT5G03260,no
2152,AT5G03260,no
2153,AT5G03260,no
2154,AT5G03260,no
2155,AT5G03260,no
2156,AT5G03260,no
2157,AT5G03260,no
2158,AT5G03260,no
2159,AT5G03260,no
2160,AT5G03260,no
2161,AT5G03260,no
2162,AT5G03260,no
2163,AT5G03260,no
2164,AT5G03260,no
2165,AT5G03260,no
2166,AT5G03260,no
2167,AT5G03260,no
2168,AT5G03260,no
2169,AT5G03260,no
2170,AT5G03260,no
2171,AT5G03260,no
2172,AT5G03260,no
2173,AT5G03260,no
2174,AT5G03260,no
2175,AT5G03260,no
2176,AT5G03260,no
2177,AT5G03260,no
2178,AT5G03260,no
2179,AT5G03260,no
2180,AT5G03260,no
2181,AT5G03260,no
2182,AT5G03260,no
2183,AT5G03260,no
2184,AT5G03260,no
2185,AT5G03260,no
2186,AT5G03260,no
2187,AT5G03260,no
2188,AT5G03260,no
2189,AT5G03260,no
2190,AT5G03260,no
2191,AT5G03260,no
2192,AT5G03260,no
2193,AT5G03260,no
2194,AT5G03260,no
2195,AT5G03260,no
2196,AT5G03260,no
2197,AT5G03260,no
2198,AT5G03260,no
2199,AT5G03260,no
2200,AT5G03260,no
2201,AT5G03260,no
2202,AT5G03260,no
2203,AT5G03260,no
2204,AT5G03260,no
2205,AT5G03260,no
2206,AT5G03260,no
2207,AT5G03260,no
2208,AT5G03260,no
2209,AT5G03260,no
2210,AT5G03260,no
2211,AT5G03260,no
2212,AT5G03260,no
2213,AT5G03260,no
2214,AT5G03260,no
2215,AT5G03260,no
2216,AT5G03260,no
2217,AT5G03260,no
2218,AT5G03260,no
2219,AT5G03260,no
2220,AT5G03260,no
2221,AT5G03260,no
2222,AT5G03260,no
2223,AT5G03260,no
2224,AT5G03260,no
2225,AT5G03260,no
2226,AT5G03260,no
2227,AT5G03260,no
2228,AT5G03260,no
2229,AT5G03260,no
2230,AT5G03260,no
2231,AT5G03260,no
2232,AT5G03260,no
2233,AT5G03260,no
2234,AT5G03260,no
2235,AT5G03260,no
2236,AT5G03260,no
2237,AT5G03260,no
2238,AT5G03260,no
2239,AT5G03260,no
2240,AT5G03260,no
2241,AT5G03260,no
2242,AT5G03260,no
2243,AT5G03260,no
2244,AT5G03260,no
2245,AT5G03260,no
2246,AT5G03260,no
2247,AT5G03260,no
2248,AT5G03260,no
2249,AT5G03260,no
2250,AT5G03260,no
2251,AT5G03260,no
2252,AT5G03260,no
2253,AT5G03260,no
2254,AT5G03260,no
2255,AT5G03260,no
2256,AT5G03260,no
2257,AT5G03260,no
2258,AT5G03260,no
2259,AT5G03260,no
2260,AT5G03260,no
2261,AT5G03260,no
2262,AT5G03260,no
2263,AT5G03260,no
2264,AT5G03260,no
2265,AT5G03260,no
2266,AT5G03260,no
2267,AT5G03260,no
2268,AT5G03260,no
2269,AT5G03260,no
2270,AT5G03260,no
2271,AT5G03260,no
2272,AT5G03260,no
2273,AT5G03260,no
2274,AT5G03260,no
2275,AT5G03260,no
2276,AT5G03260,no
2277,AT5G03260,no
2278,AT5G03260,no
2279,AT5G03260,no
2280,AT5G03260,no
2281,AT5G03260,no
2282,AT5G03260,no
2283,AT5G03260,no
2284,AT5G03260,no
2285,AT5G03260,no
2286,AT5G03260,no
2287,AT5G03260,no
2288,AT5G03260,no
2289,AT5G03260,no
2290,AT5G03260,no
2291,AT5G03260,no
2292,AT5G03260,no
2293,AT5G03260,no
2294,AT5G03260,no
2295,AT5G03260,no
2296,AT5G03260,no
2297,AT5G03260,no
2298,AT5G03260,no
2299,AT5G03260,no
2300,AT5G03260,no
2301,AT5G03260,no
2302,AT5G03260,no
2303,AT5G03260,no
2304,AT5G03260,no
2305,AT5G03260,no
2306,AT5G03260,no
2307,AT5G03260,no
2308,AT5G03260,no
2309,AT5G03260,no
2310,AT5G03260,no
2311,AT5G03260,no
2312,AT5G03260,no
2313,AT5G03260,no
2314,AT5G03260,no
2315,AT5G03260,no
2316,AT5G03260,no
2317,AT5G03260,no
2318,AT5G03260,no
2319,AT5G03260,no
2320,AT5G03260,no
2321,AT5G03260,no
2322,AT5G03260,no
2323,AT5G03260,no
2324,AT5G03260,no
2325,AT5G03260,no
2326,AT5G03260,no
2327,AT5G03260,no
2328,AT5G03260,no
2329,AT5G03260,no
2330,AT5G03260,no
2331,AT5G03260,no
2332,AT5G03260,no
2333,AT5G03260,no
2334,AT5G03260,no
2335,AT5G03260,no
2336,AT5G03260,no
2337,AT5G03260,no
2338,AT5G03260,no
2339,AT5G03260,no
2340,AT5G03260,no
2341,AT5G03260,no
2342,AT5G03260,no
2343,AT5G03260,no
2344,AT5G03260,no
2345,AT5G03260,no
2346,AT5G03260,no
2347,AT5G03260,no
2348,AT5G03260,no
2349,AT5G03260,no
2350,AT5G03260,no
2351,AT5G03260,no
2352,AT5G03260,no
2353,AT5G03260,no
2354,AT5G03260,no
2355,AT5G03260,no
2356,AT5G03260,no
2357,AT5G03260,no
2358,AT5G03260,no
2359,AT5G03260,no
2360,AT5G03260,no
2361,AT5G03260,no
2362,AT5G03260,no
2363,AT5G03260,no
2364,AT5G03260,no
2365,AT5G03260,no
2366,AT5G03260,no
2367,AT5G03260,no
2368,AT5G03260,no
2369,AT5G03260,no
2370,AT5G03260,no
2371,AT5G03260,no
2372,AT5G03260,no
2373,AT5G03260,no
2374,AT5G03260,no
2375,AT5G03260,no
2376,AT5G03260,no
2377,AT5G03260,no
2378,AT5G03260,no
2379,AT5G03260,no
2380,AT5G03260,no
2381,AT5G03260,no
2382,AT5G03260,no
2383,AT5G03260,no
2384,AT5G03260,no
2385,AT5G03260,no
2386,AT5G03260,no
2387,AT5G03260,no
2388,AT5G03260,no
2389,AT5G03260,no
2390,AT5G03260,no
2391,AT5G03260,no
2392,AT5G03260,no
2393,AT5G03260,no
2394,AT5G03260,no
2395,AT5G03260,no
2396,AT5G03260,no
2397,AT5G03260,no
2398,AT5G03260,no
2399,AT5G03260,no
2400,AT5G03260,no
2401,AT5G03260,no
2402,AT5G03260,no
2403,AT5G03260,no
2404,AT5G03260,no
2405,AT5G03260,no
2406,AT5G03260,no
2407,AT5G03260,no
2408,AT5G03260,no
2409,AT5G03260,no
2410,AT5G03260,no
2411,AT5G03260,no
2412,AT5G03260,no
2413,AT5G03260,no
2414,AT5G03260,no
2415,AT5G03260,no
2416,AT5G03260,no
2417,AT5G03260,no
2418,AT5G03260,no
2419,AT5G03260,no
2420,AT5G03260,no
2421,AT5G03260,no
2422,AT5G03260,no
2423,AT5G03260,no
2424,AT5G03260,no
2425,AT5G03260,no
2426,AT5G03260,no
2427,AT5G03260,no
2428,AT5G03260,no
2429,AT5G03260,no
2430,AT5G03260,no
2431,AT5G03260,no
2432,AT5G03260,no
2433,AT5G03260,no
2434,AT5G03260,no
2435,AT5G03260,no
2436,AT5G03260,no
2437,AT5G03260,no
2438,AT5G03260,no
2439,AT5G03260,no
2440,AT5G03260,no
2441,AT5G03260,no
2442,AT5G03260,no
2443,AT5G03260,no
2444,AT5G03260,no
2445,AT5G03260,no
2446,AT5G03260,no
2447,AT5G03260,no
2448,AT5G03260,no
2449,AT5G03260,no
2450,AT5G03260,no
2451,AT5G03260,no
2452,AT5G03260,no
2453,AT5G03260,no
2454,AT5G03260,no
2455,AT5G03260,no
2456,AT5G03260,no
2457,AT5G03260,no
2458,AT5G03260,no
2459,AT5G03260,no
2460,AT5G03260,no
2461,AT5G03260,no
2462,AT5G03260,no
2463,AT5G03260,no
2464,AT5G03260,no
2465,AT5G03260,no
2466,AT5G03260,no
2467,AT5G03260,no
2468,AT5G03260,no
2469,AT5G03260,no
2470,AT5G03260,no
2471,AT5G03260,no
2472,AT5G03260,no
2473,AT5G03260,no
2474,AT5G03260,no
2475,AT5G03260,no
2476,AT5G03260,no
2477,AT5G03260,no
2478,AT5G03260,no
2479,AT5G03260,no
2480,AT5G03260,no
2481,AT5G03260,no
2482,AT5G03260,no
2483,AT5G03260,no
2484,AT5G03260,no
2485,AT5G03260,no
2486,AT5G03260,no
2487,AT5G03260,no
2488,AT5G03260,no
2489,AT5G03260,no
2490,AT5G03260,no
2491,AT5G03260,no
2492,AT5G03260,no
2493,AT5G03260,no
2494,AT5G03260,no
2495,AT5G03260,no
2496,AT5G03260,no
2497,AT5G03260,no
2498,AT5G03260,no
2499,AT5G03260,no
2500,AT5G03260,no
2501,AT5G03260,no
2502,AT5G03260,no
2503,AT5G03260,no
2504,AT5G03260,no
2505,AT5G03260,no
2506,AT5G03260,no
2507,AT5G03260,no
2508,AT5G03260,no
2509,AT5G03260,no
2510,AT5G03260,no
2511,AT5G03260,no
2512,AT5G03260,no
2513,AT5G03260,no
2514,AT5G03260,no
2515,AT5G03260,no
2516,AT5G03260,no
2517,AT5G03260,no
2518,AT5G03260,no
2519,AT5G03260,no
2520,AT5G03260,no
2521,AT5G03260,no
2522,AT5G03260,no
2523,AT5G03260,no
2524,AT5G03260,no
2525,AT5G03260,no
2526,AT5G03260,no
2527,AT5G03260,no
2528,AT5G03260,no
2529,AT5G03260,no
2530,AT5G03260,no
2531,AT5G03260,no
2532,AT5G03260,no
2533,AT5G03260,no
2534,AT5G03260,no
2535,AT5G03260,no
2536,AT5G03260,no
2537,AT5G03260,no
2538,AT5G03260,no
2539,AT5G03260,no
2540,AT5G03260,no
2541,AT5G03260,no
2542,AT5G03260,no
2543,AT5G03260,no
2544,AT5G03260,no
2545,AT5G03260,no
2546,AT5G03260,no
2547,AT5G03260,no
2548,AT5G03260,no
2549,AT5G03260,no
2550,AT5G03260,no
2551,AT5G03260,no
2552,AT5G03260,no
2553,AT5G03260,no
2554,AT5G03260,no
2555,AT5G03260,no
2556,AT5G03260,no
2557,AT5G03260,no
2558,AT5G03260,no
2559,AT5G03260,no
2560,AT5G03260,no
2561,AT5G03260,no
2562,AT5G03260,no
2563,AT5G03260,no
2564,AT5G03260,no
2565,AT5G03260,no
2566,AT5G03260,no
2567,AT5G03260,no
2568,AT5G03260,no
2569,AT5G03260,no
2570,AT5G03260,no
2571,AT5G03260,no
2572,AT5G03260,no
2573,AT5G03260,no
2574,AT5G03260,no
2575,AT5G03260,no
2576,AT5G03260,no
2577,AT5G03260,no
2578,AT5G03260,no
2579,AT5G03260,no
2580,AT5G03260,no
2581,AT5G03260,no
2582,AT5G03260,no
2583,AT5G03260,no
2584,AT5G03260,no
2585,AT5G03260,no
2586,AT5G03260,no
2587,AT5G03260,no
2588,AT5G03260,no
2589,AT5G03260,no
2590,AT5G03260,no
2591,AT5G03260,no
2592,AT5G03260,no
2593,AT5G03260,no
2594,AT5G03260,no
2595,AT5G03260,no
2596,AT5G03260,no
2597,AT5G03260,no
2598,AT5G03260,no
2599,AT5G03260,no
2600,AT5G03260,no
2601,AT5G03260,no
2602,AT5G03260,no
2603,AT5G03260,no
2604,AT5G03260,no
2605,AT5G03260,no
2606,AT5G03260,no
2607,AT5G03260,no
2608,AT5G03260,no
2609,AT5G03260,no
2610,AT5G03260,no
2611,AT5G03260,no
2612,AT5G03260,no
2613,AT5G03260,no
2614,AT5G03260,no
2615,AT5G03260,no
2616,AT5G03260,no
2617,AT5G03260,no
2618,AT5G03260,no
2619,AT5G03260,no
2620,AT5G03260,no
2621,AT5G03260,no
2622,AT5G03260,no
2623,AT5G03260,no
2624,AT5G03260,no
2625,AT5G03260,no
2626,AT5G03260,no
2627,AT5G03260,no
2628,AT5G03260,no
2629,AT5G03260,no
2630,AT5G03260,no
2631,AT5G03260,no
2632,AT5G03260,no
2633,AT5G03260,no
2634,AT5G03260,no
2635,AT5G03260,no
2636,AT5G03260,no
2637,AT5G03260,no
2638,AT5G03260,no
2639,AT5G03260,no
2640,AT5G03260,no
2641,AT5G03260,no
2642,AT5G03260,no
2643,AT5G03260,no
2644,AT5G03260,no
2645,AT5G03260,no
2646,AT5G03260,no
2647,AT5G03260,no
2648,AT5G03260,no
2649,AT5G03260,no
2650,AT5G03260,no
2651,AT5G03260,no
2652,AT5G03260,no
2653,AT5G03260,no
2654,AT5G03260,no
2655,AT5G03260,no
2656,AT5G03260,no
2657,AT5G03260,no
2658,AT5G03260,no
2659,AT5G03260,no
2660,AT5G03260,no
2661,AT5G03260,no
2662,AT5G03260,no
2663,AT5G03260,no
2664,AT5G03260,no
2665,AT5G03260,no
2666,AT5G03260,no
2667,AT5G03260,no
2668,AT5G03260,no
2669,AT5G03260,no
2670,AT5G03260,no
2671,AT5G03260,no
2672,AT5G03260,no
2673,AT5G03260,no
2674,AT5G03260,no
2675,AT5G03260,no
2676,AT5G03260,no
2677,AT5G03260,no
2678,AT5G03260,no
2679,AT5G03260,no
2680,AT5G03260,no
2681,AT5G03260,no
2682,AT5G03260,no
2683,AT5G03260,no
2684,AT5G03260,no
2685,AT5G03260,no
2686,AT5G03260,no
2687,AT5G03260,no
2688,AT5G03260,no
2689,AT5G03260,no
2690,AT5G03260,no
2691,AT5G03260,no
2692,AT5G03260,no
2693,AT5G03260,no
2694,AT5G03260,no
2695,AT5G03260,no
2696,AT5G03260,no
2697,AT5G03260,no
2698,AT5G03260,no
2699,AT5G03260,no
2700,AT5G03260,no
2701,AT5G03260,no
2702,AT5G03260,no
2703,AT5G03260,no
2704,AT5G03260,no
2705,AT5G03260,no
2706,AT5G03260,no
2707,AT5G03260,no
2708,AT5G03260,no
2709,AT5G03260,no
2710,AT5G03260,no
2711,AT5G03260,no
2712,AT5G03260,no
2713,AT5G03260,no
2714,AT5G03260,no
2715,AT5G03260,no
2716,AT5G03260,no
2717,AT5G03260,no
2718,AT5G03260,no
2719,AT5G03260,no
2720,AT5G03260,no
2721,AT5G03260,no
2722,AT5G03260,no
2723,AT5G03260,no
2724,AT5G03260,no
2725,AT5G03260,no
2726,AT5G03260,no
2727,AT5G03260,no
2728,AT5G03260,no
2729,AT5G03260,no
2730,AT5G03260,no
2731,AT5G03260,no
2732,AT5G03260,no
2733,AT5G03260,no
2734,AT5G03260,no
2735,AT5G03260,no
2736,AT5G03260,no
2737,AT5G03260,no
2738,AT5G03260,no
2739,AT5G03260,no
2740,AT5G03260,no
2741,AT5G03260,no
2742,AT5G03260,no
2743,AT5G03260,no
2744,AT5G03260,no
2745,AT5G03260,no
2746,AT5G03260,no
2747,AT5G03260,no
2748,AT5G03260,no
2749,AT5G03260,no
2750,AT5G03260,no
2751,AT5G03260,no
2752,AT5G03260,no
2753,AT5G03260,no
2754,AT5G03260,no
2755,AT5G03260,no
2756,AT5G03260,no
2757,AT5G03260,no
2758,AT5G03260,no
2759,AT5G03260,no
2760,AT5G03260,no
2761,AT5G03260,no
2762,AT5G03260,no
2763,AT5G03260,no
2764,AT5G03260,no
2765,AT5G03260,no
2766,AT5G03260,no
2767,AT5G03260,no
2768,AT5G03260,no
2769,AT5G03260,no
2770,AT5G03260,no
2771,AT5G03260,no
2772,AT5G03260,no
2773,AT5G03260,no
2774,AT5G03260,no
2775,AT5G03260,no
2776,AT5G03260,no
2777,AT5G03260,no
2778,AT5G03260,no
2779,AT5G03260,no
2780,AT5G03260,no
2781,AT5G03260,no
2782,AT5G03260,no
2783,AT5G03260,no
2784,AT5G03260,no
2785,AT5G03260,no
2786,AT5G03260,no
2787,AT5G03260,no
2788,AT5G03260,no
