position,gene,Element
1664,LAC11,None
1665,LAC11,None
1666,LAC11,None
1667,LAC11,None
1668,LAC11,None
1669,LAC11,None
1670,LAC11,None
1671,LAC11,None
1672,LAC11,None
1673,LAC11,None
1674,LAC11,None
1675,LAC11,None
1676,LAC11,None
1677,LAC11,None
1678,LAC11,None
1679,LAC11,None
1680,LAC11,None
1681,LAC11,None
1682,LAC11,None
1683,LAC11,None
1684,LAC11,None
1685,LAC11,None
1686,LAC11,None
1687,LAC11,None
1688,LAC11,None
1689,LAC11,None
1690,LAC11,None
1691,LAC11,None
1692,LAC11,None
1693,LAC11,None
1694,LAC11,None
1695,LAC11,None
1696,LAC11,None
1697,LAC11,None
1698,LAC11,None
1699,LAC11,None
1700,LAC11,None
1701,LAC11,None
1702,LAC11,None
1703,LAC11,None
1704,LAC11,None
1705,LAC11,None
1706,LAC11,None
1707,LAC11,None
1708,LAC11,None
1709,LAC11,None
1710,LAC11,None
1711,LAC11,None
1712,LAC11,None
1713,LAC11,None
1714,LAC11,None
1715,LAC11,None
1716,LAC11,None
1717,LAC11,None
1718,LAC11,None
1719,LAC11,None
1720,LAC11,None
1721,LAC11,None
1722,LAC11,None
1723,LAC11,None
1724,LAC11,None
1725,LAC11,None
1726,LAC11,None
1727,LAC11,None
1728,LAC11,None
1729,LAC11,None
1730,LAC11,None
1731,LAC11,None
1732,LAC11,None
1733,LAC11,None
1734,LAC11,None
1735,LAC11,None
1736,LAC11,None
1737,LAC11,None
1738,LAC11,None
1739,LAC11,None
1740,LAC11,None
1741,LAC11,None
1742,LAC11,None
1743,LAC11,None
1744,LAC11,None
1745,LAC11,None
1746,LAC11,None
1747,LAC11,None
1748,LAC11,None
1749,LAC11,None
1750,LAC11,None
1751,LAC11,None
1752,LAC11,None
1753,LAC11,None
1754,LAC11,None
1755,LAC11,None
1756,LAC11,None
1757,LAC11,None
1758,LAC11,None
1759,LAC11,None
1760,LAC11,None
1761,LAC11,None
1762,LAC11,None
1763,LAC11,None
1764,LAC11,None
1765,LAC11,None
1766,LAC11,None
1767,LAC11,None
1768,LAC11,None
1769,LAC11,None
1770,LAC11,None
1771,LAC11,None
1772,LAC11,None
1773,LAC11,None
1774,LAC11,None
1775,LAC11,None
1776,LAC11,None
1777,LAC11,None
1778,LAC11,None
1779,LAC11,None
1780,LAC11,None
1781,LAC11,None
1782,LAC11,None
1783,LAC11,None
1784,LAC11,None
1785,LAC11,None
1786,LAC11,None
1787,LAC11,None
1788,LAC11,None
1789,LAC11,None
1790,LAC11,None
1791,LAC11,None
1792,LAC11,None
1793,LAC11,None
1794,LAC11,None
1795,LAC11,None
1796,LAC11,None
1797,LAC11,None
1798,LAC11,None
1799,LAC11,None
1800,LAC11,None
1801,LAC11,None
1802,LAC11,None
1803,LAC11,None
1804,LAC11,None
1805,LAC11,None
1806,LAC11,None
1807,LAC11,None
1808,LAC11,None
1809,LAC11,None
1810,LAC11,None
1811,LAC11,None
1812,LAC11,None
1813,LAC11,None
1814,LAC11,None
1815,LAC11,None
1816,LAC11,None
1817,LAC11,None
1818,LAC11,None
1819,LAC11,None
1820,LAC11,None
1821,LAC11,None
1822,LAC11,None
1823,LAC11,None
1824,LAC11,None
1825,LAC11,None
1826,LAC11,None
1827,LAC11,None
1828,LAC11,None
1829,LAC11,None
1830,LAC11,None
1831,LAC11,None
1832,LAC11,None
1833,LAC11,None
1834,LAC11,None
1835,LAC11,None
1836,LAC11,None
1837,LAC11,None
1838,LAC11,None
1839,LAC11,None
1840,LAC11,None
1841,LAC11,None
1842,LAC11,None
1843,LAC11,None
1844,LAC11,None
1845,LAC11,None
1846,LAC11,None
1847,LAC11,None
1848,LAC11,None
1849,LAC11,None
1850,LAC11,None
1851,LAC11,None
1852,LAC11,None
1853,LAC11,None
1854,LAC11,None
1855,LAC11,None
1856,LAC11,None
1857,LAC11,None
1858,LAC11,None
1859,LAC11,None
1860,LAC11,None
1861,LAC11,None
1862,LAC11,None
1863,LAC11,None
1864,LAC11,None
1865,LAC11,None
1866,LAC11,None
1867,LAC11,None
1868,LAC11,None
1869,LAC11,None
1870,LAC11,None
1871,LAC11,None
1872,LAC11,None
1873,LAC11,None
1874,LAC11,None
1875,LAC11,None
1876,LAC11,None
1877,LAC11,None
1878,LAC11,None
1879,LAC11,None
1880,LAC11,None
1881,LAC11,None
1882,LAC11,None
1883,LAC11,None
1884,LAC11,SNBE
1885,LAC11,SNBE
1886,LAC11,SNBE
1887,LAC11,SNBE
1888,LAC11,SNBE
1889,LAC11,SNBE
1890,LAC11,SNBE
1891,LAC11,SNBE
1892,LAC11,SNBE
1893,LAC11,SNBE
1894,LAC11,SNBE
1895,LAC11,SNBE
1896,LAC11,SNBE
1897,LAC11,SNBE
1898,LAC11,SNBE
1899,LAC11,SNBE
1900,LAC11,SNBE
1901,LAC11,SNBE
1902,LAC11,SNBE
1903,LAC11,SNBE
1904,LAC11,SNBE
1905,LAC11,SNBE
1906,LAC11,SNBE
1907,LAC11,SNBE
1908,LAC11,SNBE
1909,LAC11,SNBE
1910,LAC11,SNBE
1911,LAC11,SNBE
1912,LAC11,SNBE
1913,LAC11,SNBE
1914,LAC11,SNBE
1915,LAC11,SNBE
1916,LAC11,SNBE
1917,LAC11,SNBE
1918,LAC11,SNBE
1919,LAC11,SNBE
1920,LAC11,SNBE
1921,LAC11,SNBE
1922,LAC11,SNBE
1923,LAC11,None
1924,LAC11,None
1925,LAC11,None
1926,LAC11,None
1927,LAC11,None
1928,LAC11,None
1929,LAC11,None
1930,LAC11,None
1931,LAC11,None
1932,LAC11,None
1933,LAC11,None
1934,LAC11,None
1935,LAC11,None
1936,LAC11,None
1937,LAC11,None
1938,LAC11,None
1939,LAC11,None
1940,LAC11,None
1941,LAC11,None
1942,LAC11,None
1943,LAC11,None
1944,LAC11,None
1945,LAC11,None
1946,LAC11,None
1947,LAC11,None
1948,LAC11,None
1949,LAC11,None
1950,LAC11,None
1951,LAC11,None
1952,LAC11,None
1953,LAC11,None
1954,LAC11,None
1955,LAC11,None
1956,LAC11,None
1957,LAC11,None
1958,LAC11,None
1959,LAC11,None
1960,LAC11,None
1961,LAC11,None
1962,LAC11,None
1963,LAC11,None
1964,LAC11,None
1965,LAC11,None
1966,LAC11,None
1967,LAC11,None
1968,LAC11,None
1969,LAC11,None
1970,LAC11,None
1971,LAC11,None
1972,LAC11,None
1973,LAC11,None
1974,LAC11,None
1975,LAC11,None
1976,LAC11,None
1977,LAC11,None
1978,LAC11,None
1979,LAC11,None
1980,LAC11,None
1981,LAC11,None
1982,LAC11,None
1983,LAC11,None
1984,LAC11,None
1985,LAC11,None
1986,LAC11,None
1987,LAC11,None
1988,LAC11,None
1989,LAC11,None
1990,LAC11,None
1991,LAC11,None
1992,LAC11,None
1993,LAC11,None
1994,LAC11,None
1995,LAC11,None
1996,LAC11,None
1997,LAC11,None
1998,LAC11,None
1999,LAC11,None
2000,LAC11,None
2001,LAC11,None
2002,LAC11,None
2003,LAC11,None
2004,LAC11,None
2005,LAC11,None
2006,LAC11,None
2007,LAC11,None
2008,LAC11,None
2009,LAC11,None
2010,LAC11,None
2011,LAC11,None
2012,LAC11,None
2013,LAC11,None
2014,LAC11,None
2015,LAC11,None
2016,LAC11,None
2017,LAC11,None
2018,LAC11,None
2019,LAC11,None
2020,LAC11,None
2021,LAC11,None
2022,LAC11,None
2023,LAC11,None
2024,LAC11,None
2025,LAC11,None
2026,LAC11,None
2027,LAC11,None
2028,LAC11,None
2029,LAC11,None
2030,LAC11,None
2031,LAC11,None
2032,LAC11,None
2033,LAC11,None
2034,LAC11,None
2035,LAC11,None
2036,LAC11,None
2037,LAC11,None
2038,LAC11,None
2039,LAC11,None
2040,LAC11,None
2041,LAC11,None
2042,LAC11,None
2043,LAC11,None
2044,LAC11,None
2045,LAC11,None
2046,LAC11,None
2047,LAC11,None
2048,LAC11,None
2049,LAC11,None
2050,LAC11,None
2051,LAC11,None
2052,LAC11,None
2053,LAC11,None
2054,LAC11,None
2055,LAC11,None
2056,LAC11,None
2057,LAC11,None
2058,LAC11,None
2059,LAC11,None
2060,LAC11,None
2061,LAC11,None
2062,LAC11,None
2063,LAC11,None
2064,LAC11,None
2065,LAC11,None
2066,LAC11,None
2067,LAC11,None
2068,LAC11,None
2069,LAC11,None
2070,LAC11,None
2071,LAC11,None
2072,LAC11,None
2073,LAC11,None
2074,LAC11,None
2075,LAC11,None
2076,LAC11,None
2077,LAC11,None
2078,LAC11,None
2079,LAC11,None
2080,LAC11,None
2081,LAC11,None
2082,LAC11,None
2083,LAC11,None
2084,LAC11,None
2085,LAC11,None
2086,LAC11,None
2087,LAC11,None
2088,LAC11,None
2089,LAC11,None
2090,LAC11,None
2091,LAC11,None
2092,LAC11,None
2093,LAC11,None
2094,LAC11,None
2095,LAC11,None
2096,LAC11,None
2097,LAC11,None
2098,LAC11,None
2099,LAC11,None
2100,LAC11,None
2101,LAC11,None
2102,LAC11,None
2103,LAC11,None
2104,LAC11,None
2105,LAC11,None
2106,LAC11,None
2107,LAC11,None
2108,LAC11,None
2109,LAC11,None
2110,LAC11,None
2111,LAC11,None
2112,LAC11,None
2113,LAC11,None
2114,LAC11,None
2115,LAC11,None
2116,LAC11,None
2117,LAC11,None
2118,LAC11,None
2119,LAC11,None
2120,LAC11,None
2121,LAC11,None
2122,LAC11,None
2123,LAC11,None
2124,LAC11,None
2125,LAC11,None
2126,LAC11,None
2127,LAC11,None
2128,LAC11,None
2129,LAC11,None
2130,LAC11,None
2131,LAC11,None
2132,LAC11,None
2133,LAC11,None
2134,LAC11,None
2135,LAC11,None
2136,LAC11,None
2137,LAC11,None
2138,LAC11,None
2139,LAC11,None
2140,LAC11,None
2141,LAC11,None
2142,LAC11,None
2143,LAC11,None
2144,LAC11,None
2145,LAC11,None
2146,LAC11,None
2147,LAC11,None
2148,LAC11,None
2149,LAC11,None
2150,LAC11,None
2151,LAC11,None
2152,LAC11,None
2153,LAC11,None
2154,LAC11,None
2155,LAC11,None
2156,LAC11,None
2157,LAC11,None
2158,LAC11,None
2159,LAC11,None
2160,LAC11,None
2161,LAC11,None
2162,LAC11,None
2163,LAC11,None
2164,LAC11,None
2165,LAC11,None
2166,LAC11,None
2167,LAC11,None
2168,LAC11,None
2169,LAC11,None
2170,LAC11,None
2171,LAC11,None
2172,LAC11,None
2173,LAC11,None
2174,LAC11,None
2175,LAC11,None
2176,LAC11,None
2177,LAC11,None
2178,LAC11,None
2179,LAC11,None
2180,LAC11,None
2181,LAC11,None
2182,LAC11,None
2183,LAC11,None
2184,LAC11,None
2185,LAC11,None
2186,LAC11,None
2187,LAC11,None
2188,LAC11,None
2189,LAC11,None
2190,LAC11,None
2191,LAC11,None
2192,LAC11,None
2193,LAC11,None
2194,LAC11,None
2195,LAC11,None
2196,LAC11,None
2197,LAC11,None
2198,LAC11,None
2199,LAC11,None
2200,LAC11,None
2201,LAC11,None
2202,LAC11,None
2203,LAC11,None
2204,LAC11,None
2205,LAC11,None
2206,LAC11,None
2207,LAC11,None
2208,LAC11,None
2209,LAC11,None
2210,LAC11,None
2211,LAC11,None
2212,LAC11,None
2213,LAC11,None
2214,LAC11,None
2215,LAC11,None
2216,LAC11,None
2217,LAC11,None
2218,LAC11,None
2219,LAC11,None
2220,LAC11,None
2221,LAC11,None
2222,LAC11,None
2223,LAC11,None
2224,LAC11,None
2225,LAC11,None
2226,LAC11,None
2227,LAC11,None
2228,LAC11,None
2229,LAC11,None
2230,LAC11,None
2231,LAC11,None
2232,LAC11,None
2233,LAC11,None
2234,LAC11,None
2235,LAC11,None
2236,LAC11,None
2237,LAC11,None
2238,LAC11,None
2239,LAC11,None
2240,LAC11,None
2241,LAC11,None
2242,LAC11,None
2243,LAC11,None
2244,LAC11,None
2245,LAC11,None
2246,LAC11,None
2247,LAC11,None
2248,LAC11,None
2249,LAC11,None
2250,LAC11,None
2251,LAC11,None
2252,LAC11,None
2253,LAC11,None
2254,LAC11,None
2255,LAC11,None
2256,LAC11,None
2257,LAC11,None
2258,LAC11,None
2259,LAC11,None
2260,LAC11,None
2261,LAC11,None
2262,LAC11,None
2263,LAC11,None
2264,LAC11,None
2265,LAC11,None
2266,LAC11,None
2267,LAC11,None
2268,LAC11,None
2269,LAC11,None
2270,LAC11,None
2271,LAC11,None
2272,LAC11,None
2273,LAC11,None
2274,LAC11,None
2275,LAC11,None
2276,LAC11,None
2277,LAC11,None
2278,LAC11,None
2279,LAC11,SMRE
2280,LAC11,SMRE
2281,LAC11,SMRE
2282,LAC11,SMRE
2283,LAC11,SMRE
2284,LAC11,SMRE
2285,LAC11,SMRE
2286,LAC11,SMRE
2287,LAC11,None
2288,LAC11,None
2289,LAC11,None
2290,LAC11,None
2291,LAC11,None
2292,LAC11,None
2293,LAC11,None
2294,LAC11,None
2295,LAC11,None
2296,LAC11,None
2297,LAC11,None
2298,LAC11,None
2299,LAC11,None
2300,LAC11,None
2301,LAC11,None
2302,LAC11,None
2303,LAC11,None
2304,LAC11,None
2305,LAC11,None
2306,LAC11,None
2307,LAC11,None
2308,LAC11,None
2309,LAC11,None
2310,LAC11,None
2311,LAC11,None
2312,LAC11,None
2313,LAC11,None
2314,LAC11,None
2315,LAC11,None
2316,LAC11,None
2317,LAC11,None
2318,LAC11,None
2319,LAC11,None
2320,LAC11,None
2321,LAC11,None
2322,LAC11,None
2323,LAC11,None
2324,LAC11,None
2325,LAC11,None
2326,LAC11,None
2327,LAC11,None
2328,LAC11,None
2329,LAC11,None
2330,LAC11,None
2331,LAC11,None
2332,LAC11,None
2333,LAC11,None
2334,LAC11,None
2335,LAC11,None
2336,LAC11,None
2337,LAC11,None
2338,LAC11,None
2339,LAC11,None
2340,LAC11,None
2341,LAC11,None
2342,LAC11,None
2343,LAC11,None
2344,LAC11,None
2345,LAC11,None
2346,LAC11,None
2347,LAC11,None
2348,LAC11,None
2349,LAC11,None
2350,LAC11,None
2351,LAC11,None
2352,LAC11,None
2353,LAC11,None
2354,LAC11,None
2355,LAC11,None
2356,LAC11,None
2357,LAC11,None
2358,LAC11,None
2359,LAC11,None
2360,LAC11,None
2361,LAC11,None
2362,LAC11,None
2363,LAC11,None
2364,LAC11,None
2365,LAC11,None
2366,LAC11,None
2367,LAC11,None
2368,LAC11,None
2369,LAC11,None
2370,LAC11,None
2371,LAC11,None
2372,LAC11,None
2373,LAC11,None
2374,LAC11,None
2375,LAC11,None
2376,LAC11,None
2377,LAC11,None
2378,LAC11,None
2379,LAC11,None
2380,LAC11,None
2381,LAC11,None
2382,LAC11,None
2383,LAC11,None
2384,LAC11,None
2385,LAC11,None
2386,LAC11,None
2387,LAC11,None
2388,LAC11,None
2389,LAC11,None
2390,LAC11,None
2391,LAC11,None
2392,LAC11,None
2393,LAC11,None
2394,LAC11,None
2395,LAC11,None
2396,LAC11,None
2397,LAC11,None
2398,LAC11,None
2399,LAC11,None
2400,LAC11,None
2401,LAC11,None
2402,LAC11,None
2403,LAC11,None
2404,LAC11,None
2405,LAC11,None
2406,LAC11,None
2407,LAC11,None
2408,LAC11,None
2409,LAC11,None
2410,LAC11,None
2411,LAC11,None
2412,LAC11,None
2413,LAC11,None
2414,LAC11,None
2415,LAC11,None
2416,LAC11,None
2417,LAC11,None
2418,LAC11,None
2419,LAC11,None
2420,LAC11,None
2421,LAC11,None
2422,LAC11,None
2423,LAC11,None
2424,LAC11,None
2425,LAC11,None
2426,LAC11,None
2427,LAC11,None
2428,LAC11,None
2429,LAC11,None
2430,LAC11,None
2431,LAC11,SMRE
2432,LAC11,SMRE
2433,LAC11,SMRE
2434,LAC11,SMRE
2435,LAC11,SMRE
2436,LAC11,SMRE
2437,LAC11,SMRE
2438,LAC11,SMRE
2439,LAC11,None
2440,LAC11,None
2441,LAC11,None
2442,LAC11,None
2443,LAC11,None
2444,LAC11,None
2445,LAC11,None
2446,LAC11,None
2447,LAC11,SNBE
2448,LAC11,SNBE
2449,LAC11,SNBE
2450,LAC11,SNBE
2451,LAC11,SNBE
2452,LAC11,SNBE
2453,LAC11,SNBE
2454,LAC11,SNBE
2455,LAC11,SNBE
2456,LAC11,SNBE
2457,LAC11,SNBE
2458,LAC11,SNBE
2459,LAC11,SNBE
2460,LAC11,SNBE
2461,LAC11,SNBE
2462,LAC11,SNBE
2463,LAC11,SNBE
2464,LAC11,SNBE
2465,LAC11,SNBE
2466,LAC11,None
2467,LAC11,None
2468,LAC11,None
2469,LAC11,None
2470,LAC11,None
2471,LAC11,None
2472,LAC11,None
2473,LAC11,None
2474,LAC11,None
2475,LAC11,None
2476,LAC11,None
2477,LAC11,None
2478,LAC11,None
2479,LAC11,None
2480,LAC11,None
2481,LAC11,None
2482,LAC11,None
2483,LAC11,None
2484,LAC11,None
2485,LAC11,None
2486,LAC11,None
2487,LAC11,None
2488,LAC11,None
2489,LAC11,None
2490,LAC11,None
2491,LAC11,None
2492,LAC11,None
2493,LAC11,None
2494,LAC11,None
2495,LAC11,None
2496,LAC11,None
2497,LAC11,None
2498,LAC11,None
2499,LAC11,None
2500,LAC11,None
2501,LAC11,None
2502,LAC11,None
2503,LAC11,None
2504,LAC11,None
2505,LAC11,None
2506,LAC11,None
2507,LAC11,None
2508,LAC11,None
2509,LAC11,None
2510,LAC11,None
2511,LAC11,None
2512,LAC11,None
2513,LAC11,None
2514,LAC11,None
2515,LAC11,None
2516,LAC11,None
2517,LAC11,None
2518,LAC11,None
2519,LAC11,None
2520,LAC11,None
2521,LAC11,None
2522,LAC11,None
2523,LAC11,None
2524,LAC11,None
2525,LAC11,None
2526,LAC11,None
2527,LAC11,None
2528,LAC11,None
2529,LAC11,None
2530,LAC11,None
2531,LAC11,None
2532,LAC11,None
2533,LAC11,None
2534,LAC11,None
2535,LAC11,SNBE
2536,LAC11,SNBE
2537,LAC11,SNBE
2538,LAC11,SNBE
2539,LAC11,SNBE
2540,LAC11,SNBE
2541,LAC11,SNBE
2542,LAC11,SNBE
2543,LAC11,SNBE
2544,LAC11,SNBE
2545,LAC11,SNBE
2546,LAC11,SNBE
2547,LAC11,SNBE
2548,LAC11,SNBE
2549,LAC11,SNBE
2550,LAC11,SNBE
2551,LAC11,SNBE
2552,LAC11,SNBE
2553,LAC11,SNBE
2554,LAC11,SNBE
2555,LAC11,None
2556,LAC11,None
2557,LAC11,None
2558,LAC11,None
2559,LAC11,None
2560,LAC11,None
2561,LAC11,None
2562,LAC11,None
2563,LAC11,None
2564,LAC11,None
2565,LAC11,None
2566,LAC11,None
2567,LAC11,None
2568,LAC11,None
2569,LAC11,None
2570,LAC11,None
2571,LAC11,None
2572,LAC11,None
2573,LAC11,None
2574,LAC11,None
2575,LAC11,None
2576,LAC11,None
2577,LAC11,None
2578,LAC11,None
2579,LAC11,None
2580,LAC11,None
2581,LAC11,None
2582,LAC11,None
2583,LAC11,None
2584,LAC11,None
2585,LAC11,None
2586,LAC11,None
2587,LAC11,None
2588,LAC11,None
2589,LAC11,None
2590,LAC11,None
2591,LAC11,None
2592,LAC11,None
2593,LAC11,None
2594,LAC11,None
2595,LAC11,None
2596,LAC11,None
2597,LAC11,None
2598,LAC11,None
2599,LAC11,None
2600,LAC11,None
2601,LAC11,None
2602,LAC11,None
2603,LAC11,None
2604,LAC11,None
2605,LAC11,None
2606,LAC11,None
2607,LAC11,None
2608,LAC11,None
2609,LAC11,None
2610,LAC11,None
2611,LAC11,None
2612,LAC11,None
2613,LAC11,None
2614,LAC11,None
2615,LAC11,None
2616,LAC11,None
2617,LAC11,None
2618,LAC11,None
2619,LAC11,None
2620,LAC11,None
2621,LAC11,None
2622,LAC11,None
2623,LAC11,None
2624,LAC11,None
2625,LAC11,None
2626,LAC11,None
2627,LAC11,None
2628,LAC11,None
2629,LAC11,None
2630,LAC11,None
2631,LAC11,None
2632,LAC11,None
2633,LAC11,None
2634,LAC11,None
2635,LAC11,None
2636,LAC11,None
2637,LAC11,None
2638,LAC11,None
2639,LAC11,None
2640,LAC11,None
2641,LAC11,None
2642,LAC11,None
2643,LAC11,None
2644,LAC11,None
2645,LAC11,None
2646,LAC11,None
2647,LAC11,None
2648,LAC11,None
2649,LAC11,None
2650,LAC11,None
2651,LAC11,None
2652,LAC11,None
2653,LAC11,None
2654,LAC11,None
2655,LAC11,None
2656,LAC11,None
2657,LAC11,None
2658,LAC11,None
2659,LAC11,None
2660,LAC11,None
2661,LAC11,None
2662,LAC11,None
2663,LAC11,None
2664,LAC11,None
2665,LAC11,None
2666,LAC11,None
2667,LAC11,None
2668,LAC11,None
2669,LAC11,None
2670,LAC11,None
2671,LAC11,None
2672,LAC11,None
2673,LAC11,None
2674,LAC11,None
2675,LAC11,None
2676,LAC11,None
2677,LAC11,None
2678,LAC11,None
2679,LAC11,None
2680,LAC11,None
2681,LAC11,None
2682,LAC11,None
2683,LAC11,None
2684,LAC11,None
2685,LAC11,None
2686,LAC11,None
2687,LAC11,None
2688,LAC11,None
2689,LAC11,None
2690,LAC11,None
2691,LAC11,None
2692,LAC11,None
2693,LAC11,None
2694,LAC11,None
2695,LAC11,None
2696,LAC11,None
2697,LAC11,None
2698,LAC11,None
2699,LAC11,None
2700,LAC11,None
2701,LAC11,None
2702,LAC11,None
2703,LAC11,None
2704,LAC11,None
2705,LAC11,None
2706,LAC11,None
2707,LAC11,None
2708,LAC11,None
2709,LAC11,None
2710,LAC11,None
2711,LAC11,None
2712,LAC11,None
2713,LAC11,None
2714,LAC11,None
2715,LAC11,None
2716,LAC11,None
2717,LAC11,None
2718,LAC11,None
2719,LAC11,None
2720,LAC11,None
2721,LAC11,None
2722,LAC11,None
2723,LAC11,None
2724,LAC11,None
2725,LAC11,None
2726,LAC11,None
2727,LAC11,None
2728,LAC11,None
2729,LAC11,None
2730,LAC11,None
2731,LAC11,None
2732,LAC11,None
2733,LAC11,None
2734,LAC11,None
2735,LAC11,None
2736,LAC11,None
2737,LAC11,None
2738,LAC11,None
2739,LAC11,None
2740,LAC11,None
2741,LAC11,None
2742,LAC11,None
2743,LAC11,None
2744,LAC11,None
2745,LAC11,None
2746,LAC11,None
2747,LAC11,None
2748,LAC11,None
2749,LAC11,None
2750,LAC11,None
2751,LAC11,None
2752,LAC11,None
2753,LAC11,None
2754,LAC11,None
2755,LAC11,None
2756,LAC11,None
2757,LAC11,None
2758,LAC11,None
2759,LAC11,None
2760,LAC11,None
2761,LAC11,None
2762,LAC11,None
2763,LAC11,None
2764,LAC11,None
2765,LAC11,None
2766,LAC11,None
2767,LAC11,None
2768,LAC11,None
2769,LAC11,None
2770,LAC11,None
2771,LAC11,None
2772,LAC11,None
2773,LAC11,None
2774,LAC11,None
2775,LAC11,None
2776,LAC11,None
2777,LAC11,None
2778,LAC11,None
2779,LAC11,None
2780,LAC11,None
2781,LAC11,None
2782,LAC11,None
2783,LAC11,None
2784,LAC11,None
2785,LAC11,None
2786,LAC11,None
2787,LAC11,None
2788,LAC11,None
2789,LAC11,None
2790,LAC11,None
2791,LAC11,None
2792,LAC11,None
2793,LAC11,None
2794,LAC11,None
2795,LAC11,None
2796,LAC11,None
2797,LAC11,None
2798,LAC11,None
2799,LAC11,None
2800,LAC11,None
2801,LAC11,None
2802,LAC11,None
2803,LAC11,None
2804,LAC11,None
2805,LAC11,None
2806,LAC11,None
2807,LAC11,None
2808,LAC11,None
2809,LAC11,None
2810,LAC11,None
2811,LAC11,None
2812,LAC11,None
2813,LAC11,None
2814,LAC11,None
2815,LAC11,None
2816,LAC11,None
2817,LAC11,None
2818,LAC11,None
2819,LAC11,None
2820,LAC11,None
2821,LAC11,None
2822,LAC11,None
2823,LAC11,None
2824,LAC11,None
2825,LAC11,None
2826,LAC11,None
2827,LAC11,None
2828,LAC11,None
2829,LAC11,None
2830,LAC11,None
2831,LAC11,None
2832,LAC11,None
2833,LAC11,None
2834,LAC11,None
2835,LAC11,None
2836,LAC11,None
2837,LAC11,None
2838,LAC11,None
2839,LAC11,None
2840,LAC11,None
2841,LAC11,None
2842,LAC11,None
2843,LAC11,None
2844,LAC11,None
2845,LAC11,None
2846,LAC11,None
2847,LAC11,None
2848,LAC11,None
2849,LAC11,None
2850,LAC11,None
2851,LAC11,None
2852,LAC11,None
2853,LAC11,None
2854,LAC11,None
2855,LAC11,None
2856,LAC11,None
2857,LAC11,None
2858,LAC11,None
2859,LAC11,None
2860,LAC11,None
2861,LAC11,None
2862,LAC11,None
2863,LAC11,None
2864,LAC11,None
2865,LAC11,None
2866,LAC11,None
2867,LAC11,None
2868,LAC11,None
2869,LAC11,None
2870,LAC11,None
2871,LAC11,None
2872,LAC11,None
2873,LAC11,None
2874,LAC11,None
2875,LAC11,None
2876,LAC11,None
2877,LAC11,None
2878,LAC11,None
2879,LAC11,None
2880,LAC11,None
2881,LAC11,None
2882,LAC11,None
2883,LAC11,None
2884,LAC11,None
2885,LAC11,None
2886,LAC11,None
2887,LAC11,None
2888,LAC11,None
2889,LAC11,None
2890,LAC11,None
2891,LAC11,None
2892,LAC11,None
2893,LAC11,None
2894,LAC11,None
2895,LAC11,None
2896,LAC11,None
2897,LAC11,None
2898,LAC11,None
2899,LAC11,None
2900,LAC11,None
2901,LAC11,None
2902,LAC11,None
2903,LAC11,None
2904,LAC11,None
2905,LAC11,None
2906,LAC11,None
2907,LAC11,None
2908,LAC11,None
2909,LAC11,None
2910,LAC11,None
2911,LAC11,None
2912,LAC11,None
2913,LAC11,None
2914,LAC11,None
2915,LAC11,None
2916,LAC11,None
2917,LAC11,None
2918,LAC11,None
2919,LAC11,None
2920,LAC11,None
2921,LAC11,None
2922,LAC11,None
2923,LAC11,None
2924,LAC11,None
2925,LAC11,None
2926,LAC11,None
2927,LAC11,None
2928,LAC11,None
2929,LAC11,None
2930,LAC11,None
2931,LAC11,None
2932,LAC11,None
2933,LAC11,None
2934,LAC11,None
2935,LAC11,None
2936,LAC11,None
2937,LAC11,None
2938,LAC11,None
2939,LAC11,None
2940,LAC11,None
2941,LAC11,None
2942,LAC11,None
2943,LAC11,None
2944,LAC11,None
2945,LAC11,MYB46RE and SMRE
2946,LAC11,MYB46RE and SMRE
2947,LAC11,MYB46RE and SMRE
2948,LAC11,MYB46RE and SMRE
2949,LAC11,MYB46RE and SMRE
2950,LAC11,MYB46RE and SMRE
2951,LAC11,MYB46RE and SMRE
2952,LAC11,MYB46RE and SMRE
2953,LAC11,MYB46RE
2954,LAC11,None
2955,LAC11,None
2956,LAC11,None
2957,LAC11,None
2958,LAC11,None
2959,LAC11,None
2960,LAC11,None
2961,LAC11,None
2962,LAC11,None
2963,LAC11,None
2964,LAC11,None
2965,LAC11,None
2966,LAC11,None
2967,LAC11,None
2968,LAC11,None
2969,LAC11,None
2970,LAC11,None
2971,LAC11,None
2972,LAC11,None
2973,LAC11,None
2974,LAC11,None
2975,LAC11,None
2976,LAC11,None
2977,LAC11,None
2978,LAC11,None
2979,LAC11,None
2980,LAC11,None
2981,LAC11,None
2982,LAC11,None
2983,LAC11,None
2984,LAC11,None
2985,LAC11,None
2986,LAC11,None
2987,LAC11,None
2988,LAC11,None
2989,LAC11,None
2990,LAC11,None
2991,LAC11,None
2992,LAC11,None
2993,LAC11,None
2994,LAC11,None
2995,LAC11,None
2996,LAC11,None
2997,LAC11,None
2998,LAC11,None
2999,LAC11,None
0,CESA8,None
1,CESA8,None
2,CESA8,None
3,CESA8,None
4,CESA8,None
5,CESA8,None
6,CESA8,None
7,CESA8,None
8,CESA8,None
9,CESA8,None
10,CESA8,None
11,CESA8,None
12,CESA8,None
13,CESA8,None
14,CESA8,None
15,CESA8,None
16,CESA8,None
17,CESA8,None
18,CESA8,None
19,CESA8,None
20,CESA8,None
21,CESA8,None
22,CESA8,None
23,CESA8,None
24,CESA8,None
25,CESA8,None
26,CESA8,None
27,CESA8,None
28,CESA8,None
